5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Occ (%),Lane 2 Flow (Veh/5 Minutes),Lane 2 Occ (%),Lane 3 Flow (Veh/5 Minutes),Lane 3 Occ (%),# Lane Points_x,% Observed_x,Lane 1 Speed (mph),Lane 1 Q (mph),Lane 2 Speed (mph),Lane 2 Q (mph),Lane 3 Speed (mph),Lane 3 Q (mph),# Lane Points_y,% Observed_y,Station_ID,Station_Type,Latitude,Longitude,# Lane Points,% Observed,Lane 4 Flow (Veh/5 Minutes),Lane 4 Occ (%),Lane 4 Speed (mph),Lane 4 Q (mph)
2024-12-26 18:55:00,124,13.7,201.0,24.2,141.0,19.8,3.0,0.0,43.0,43.0,41.7,41.7,37.5,37.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:00:00,124,13.0,201.0,23.1,141.0,18.9,3.0,0.0,45.4,45.4,44.0,44.0,39.6,39.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:05:00,126,12.3,205.0,21.8,144.0,17.9,3.0,0.0,48.7,48.7,47.2,47.2,42.4,42.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:10:00,127,11.8,207.0,20.9,146.0,17.1,3.0,0.0,51.4,51.4,49.8,49.8,44.8,44.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:15:00,128,11.6,208.0,20.5,146.0,16.7,3.0,0.0,53.8,53.8,52.2,52.2,47.0,47.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:20:00,131,11.2,213.0,19.9,150.0,16.3,3.0,0.0,56.0,56.0,54.2,54.2,48.8,48.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:25:00,132,10.8,215.0,19.1,151.0,15.6,3.0,0.0,57.6,57.6,55.9,55.9,50.3,50.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:30:00,132,10.1,214.0,17.9,151.0,14.6,3.0,0.0,59.7,59.7,57.8,57.8,52.0,52.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:35:00,129,9.8,210.0,17.4,148.0,14.3,3.0,0.0,60.7,60.7,58.9,58.9,52.9,52.9,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:40:00,128,9.4,208.0,16.7,146.0,13.7,3.0,0.0,62.3,62.3,60.4,60.4,54.3,54.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:45:00,126,9.1,205.0,16.2,144.0,13.2,3.0,0.0,63.5,63.5,61.5,61.5,55.3,55.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:50:00,124,8.8,201.0,15.5,141.0,12.7,3.0,0.0,64.5,64.5,62.5,62.5,56.3,56.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 19:55:00,121,8.4,197.0,14.9,138.0,12.2,3.0,0.0,67.4,67.4,65.3,65.3,58.7,58.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:00:00,121,8.3,197.0,14.6,138.0,12.0,3.0,0.0,68.4,68.4,66.3,66.3,59.7,59.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:05:00,119,8.1,193.0,14.4,136.0,11.7,3.0,0.0,68.3,68.3,66.2,66.2,59.6,59.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:10:00,121,8.0,197.0,14.2,138.0,11.6,3.0,0.0,68.4,68.4,66.3,66.3,59.7,59.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:15:00,120,7.9,196.0,13.9,138.0,11.4,3.0,0.0,68.4,68.4,66.3,66.3,59.7,59.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:20:00,121,7.7,197.0,13.6,138.0,11.1,3.0,0.0,68.4,68.4,66.3,66.3,59.7,59.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:25:00,118,7.6,192.0,13.5,135.0,11.0,3.0,0.0,68.3,68.3,66.2,66.2,59.6,59.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:30:00,118,7.4,192.0,13.1,135.0,10.7,3.0,0.0,68.3,68.3,66.2,66.2,59.6,59.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:35:00,118,7.4,192.0,13.1,135.0,10.7,3.0,0.0,68.3,68.3,66.2,66.2,59.6,59.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:40:00,118,7.3,192.0,13.0,135.0,10.6,3.0,0.0,68.3,68.3,66.2,66.2,59.6,59.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:45:00,118,7.2,191.0,12.8,134.0,10.5,3.0,0.0,68.4,68.4,66.3,66.3,59.7,59.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:50:00,118,7.1,192.0,12.6,135.0,10.3,3.0,0.0,68.6,68.6,66.5,66.5,59.8,59.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 20:55:00,116,7.0,188.0,12.3,132.0,10.1,3.0,0.0,68.8,68.8,66.7,66.7,60.0,60.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:00:00,116,6.9,189.0,12.1,133.0,9.9,3.0,0.0,70.1,70.1,68.0,68.0,61.1,61.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:05:00,116,6.8,188.0,12.1,132.0,9.9,3.0,0.0,70.7,70.7,68.6,68.6,61.7,61.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:10:00,117,6.8,190.0,12.1,134.0,9.9,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:15:00,118,6.9,192.0,12.2,135.0,9.9,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:20:00,117,6.9,190.0,12.1,134.0,9.9,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:25:00,115,6.7,187.0,11.8,131.0,9.7,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:30:00,115,6.6,186.0,11.7,131.0,9.6,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:35:00,114,6.5,185.0,11.5,130.0,9.4,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:40:00,114,6.3,185.0,11.2,130.0,9.2,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:45:00,113,6.4,183.0,11.3,129.0,9.3,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:50:00,111,6.2,180.0,10.9,126.0,8.9,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 21:55:00,108,6.0,176.0,10.7,124.0,8.8,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:00:00,105,5.9,171.0,10.5,120.0,8.6,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:05:00,104,5.9,169.0,10.5,119.0,8.6,3.0,0.0,71.8,71.8,69.6,69.6,62.6,62.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:10:00,105,6.0,170.0,10.5,119.0,8.6,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:15:00,106,5.9,173.0,10.4,121.0,8.5,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:20:00,103,5.9,167.0,10.4,117.0,8.5,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:25:00,101,5.7,164.0,10.0,115.0,8.2,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:30:00,99,5.5,162.0,9.7,114.0,8.0,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:35:00,97,5.3,158.0,9.4,111.0,7.7,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:40:00,95,5.2,155.0,9.2,109.0,7.6,3.0,0.0,72.6,72.6,70.4,70.4,63.3,63.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:45:00,95,5.1,154.0,9.0,108.0,7.4,3.0,0.0,72.7,72.7,70.5,70.5,63.4,63.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:50:00,90,5.0,146.0,8.8,102.0,7.2,3.0,0.0,72.9,72.9,70.6,70.6,63.5,63.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 22:55:00,86,4.8,140.0,8.4,99.0,6.9,3.0,0.0,72.6,72.6,70.4,70.4,63.3,63.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:00:00,83,4.6,135.0,8.2,95.0,6.7,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:05:00,79,4.5,128.0,8.0,90.0,6.6,3.0,0.0,72.5,72.5,70.3,70.3,63.3,63.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:10:00,77,4.4,125.0,7.8,88.0,6.4,3.0,0.0,72.5,72.5,70.3,70.3,63.3,63.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:15:00,77,4.3,125.0,7.6,88.0,6.2,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:20:00,75,4.2,122.0,7.5,86.0,6.1,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:25:00,72,4.1,116.0,7.2,82.0,5.9,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:30:00,69,3.9,113.0,7.0,79.0,5.7,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:35:00,67,3.8,108.0,6.7,76.0,5.5,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:40:00,65,3.8,106.0,6.6,75.0,5.4,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:45:00,64,3.6,104.0,6.3,73.0,5.2,3.0,0.0,72.7,72.7,70.5,70.5,63.4,63.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:50:00,61,3.5,100.0,6.1,70.0,5.0,3.0,0.0,72.9,72.9,70.6,70.6,63.5,63.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-26 23:55:00,58,3.3,94.0,5.9,66.0,4.8,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:00:00,55,3.2,89.0,5.6,62.0,4.6,3.0,0.0,73.0,73.0,70.7,70.7,63.6,63.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:05:00,52,3.1,85.0,5.4,60.0,4.5,3.0,0.0,72.7,72.7,70.5,70.5,63.4,63.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:10:00,52,3.0,84.0,5.3,59.0,4.4,3.0,0.0,72.9,72.9,70.6,70.6,63.5,63.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:15:00,50,2.9,81.0,5.2,57.0,4.3,3.0,0.0,72.5,72.5,70.3,70.3,63.3,63.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:20:00,49,2.8,79.0,5.0,55.0,4.1,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:25:00,46,2.7,75.0,4.8,53.0,3.9,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:30:00,44,2.6,71.0,4.5,50.0,3.7,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:35:00,42,2.5,68.0,4.4,48.0,3.6,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:40:00,42,2.4,68.0,4.2,48.0,3.4,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:45:00,41,2.3,67.0,4.1,47.0,3.4,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:50:00,39,2.2,63.0,3.9,44.0,3.2,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 00:55:00,37,2.1,60.0,3.7,42.0,3.1,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:00:00,36,2.1,59.0,3.6,41.0,3.0,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:05:00,35,2.0,57.0,3.6,40.0,3.0,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:10:00,34,2.0,56.0,3.5,39.0,2.9,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:15:00,34,1.9,55.0,3.4,39.0,2.7,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:20:00,33,1.9,54.0,3.3,38.0,2.7,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:25:00,32,1.8,52.0,3.2,36.0,2.6,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:30:00,31,1.8,51.0,3.1,36.0,2.6,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:35:00,31,1.8,50.0,3.1,35.0,2.5,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:40:00,31,1.7,51.0,3.1,36.0,2.5,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:45:00,31,1.7,50.0,2.9,35.0,2.4,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:50:00,30,1.7,48.0,2.9,34.0,2.4,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 01:55:00,29,1.6,48.0,2.8,33.0,2.3,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:00:00,29,1.6,47.0,2.7,33.0,2.3,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:05:00,29,1.6,48.0,2.9,33.0,2.4,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:10:00,30,1.7,48.0,3.0,34.0,2.5,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:15:00,30,1.6,49.0,2.8,34.0,2.3,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:20:00,29,1.6,48.0,2.9,33.0,2.4,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:25:00,29,1.6,48.0,2.8,33.0,2.3,3.0,0.0,71.8,71.8,69.6,69.6,62.6,62.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:30:00,29,1.6,47.0,2.8,33.0,2.3,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:35:00,30,1.5,48.0,2.7,34.0,2.2,3.0,0.0,71.8,71.8,69.6,69.6,62.6,62.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:40:00,29,1.6,48.0,2.8,33.0,2.3,3.0,0.0,71.9,71.9,69.7,69.7,62.7,62.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:45:00,29,1.5,47.0,2.7,33.0,2.2,3.0,0.0,71.7,71.7,69.5,69.5,62.5,62.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:50:00,27,1.6,44.0,2.8,31.0,2.3,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 02:55:00,25,1.5,41.0,2.6,29.0,2.1,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:00:00,25,1.5,40.0,2.7,28.0,2.2,3.0,0.0,71.3,71.3,69.1,69.1,62.1,62.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:05:00,25,1.5,40.0,2.7,28.0,2.2,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:10:00,26,1.5,42.0,2.7,29.0,2.2,3.0,0.0,71.4,71.4,69.2,69.2,62.2,62.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:15:00,26,1.6,42.0,2.8,30.0,2.3,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:20:00,27,1.6,44.0,2.8,31.0,2.3,3.0,0.0,71.5,71.5,69.3,69.3,62.3,62.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:25:00,28,1.6,45.0,2.8,32.0,2.3,3.0,0.0,71.6,71.6,69.4,69.4,62.4,62.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:30:00,29,1.6,48.0,2.9,33.0,2.4,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:35:00,31,1.7,51.0,2.9,36.0,2.4,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:40:00,33,1.8,54.0,3.1,38.0,2.5,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:45:00,33,1.7,54.0,3.1,38.0,2.5,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:50:00,32,1.7,52.0,3.1,37.0,2.5,3.0,0.0,72.4,72.4,70.2,70.2,63.2,63.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 03:55:00,32,1.8,52.0,3.1,36.0,2.5,3.0,0.0,72.2,72.2,70.0,70.0,63.0,63.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:00:00,32,1.7,51.0,3.1,36.0,2.5,3.0,0.0,72.1,72.1,69.9,69.9,62.9,62.9,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:05:00,34,1.8,56.0,3.2,39.0,2.7,3.0,0.0,72.0,72.0,69.8,69.8,62.8,62.8,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:10:00,37,2.0,61.0,3.6,43.0,2.9,3.0,0.0,72.3,72.3,70.1,70.1,63.1,63.1,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:15:00,40,2.3,66.0,4.1,46.0,3.3,3.0,0.0,72.6,72.6,70.4,70.4,63.3,63.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:20:00,44,2.6,71.0,4.6,50.0,3.7,3.0,0.0,72.7,72.7,70.5,70.5,63.4,63.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:25:00,47,2.7,77.0,4.7,54.0,3.8,3.0,0.0,73.0,73.0,70.7,70.7,63.6,63.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:30:00,52,2.9,84.0,5.2,59.0,4.2,3.0,0.0,73.4,73.4,71.1,71.1,64.0,64.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:35:00,57,3.0,93.0,5.3,65.0,4.4,3.0,0.0,73.6,73.6,71.3,71.3,64.2,64.2,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:40:00,61,3.4,100.0,6.1,70.0,5.0,3.0,0.0,73.8,73.8,71.5,71.5,64.4,64.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:45:00,63,3.4,102.0,6.0,72.0,4.9,3.0,0.0,73.9,73.9,71.6,71.6,64.4,64.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:50:00,63,3.7,102.0,6.6,72.0,5.4,3.0,0.0,74.1,74.1,71.8,71.8,64.6,64.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 04:55:00,61,3.9,99.0,6.9,70.0,5.7,3.0,0.0,74.0,74.0,71.7,71.7,64.5,64.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:00:00,64,4.0,104.0,7.0,73.0,5.8,3.0,0.0,74.0,74.0,71.7,71.7,64.5,64.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:05:00,69,3.8,112.0,6.7,79.0,5.5,3.0,0.0,73.9,73.9,71.6,71.6,64.4,64.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:10:00,77,4.6,124.0,8.1,87.0,6.6,3.0,0.0,73.7,73.7,71.4,71.4,64.3,64.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:15:00,84,4.9,137.0,8.6,96.0,7.0,3.0,0.0,73.9,73.9,71.6,71.6,64.4,64.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:20:00,91,5.5,148.0,9.7,104.0,7.9,3.0,0.0,73.8,73.8,71.5,71.5,64.4,64.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:25:00,99,5.9,160.0,10.5,113.0,8.6,3.0,0.0,74.1,74.1,71.8,71.8,64.6,64.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:30:00,104,6.5,169.0,11.5,119.0,9.4,3.0,0.0,74.2,74.2,72.0,72.0,64.7,64.7,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:35:00,112,6.9,182.0,12.3,128.0,10.0,3.0,0.0,73.7,73.7,71.4,71.4,64.3,64.3,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:40:00,117,7.3,191.0,12.9,134.0,10.6,3.0,0.0,73.3,73.3,71.0,71.0,63.9,63.9,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:45:00,120,7.4,195.0,13.2,137.0,10.8,3.0,0.0,72.9,72.9,70.6,70.6,63.5,63.5,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:50:00,121,7.4,196.0,13.2,138.0,10.8,3.0,0.0,72.7,72.7,70.5,70.5,63.4,63.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 05:55:00,118,7.1,191.0,12.6,134.0,10.3,3.0,0.0,72.7,72.7,70.5,70.5,63.4,63.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 06:00:00,118,7.2,191.0,12.8,134.0,10.5,3.0,0.0,69.9,69.9,67.8,67.8,61.0,61.0,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 06:05:00,117,7.6,190.0,13.4,134.0,10.9,3.0,0.0,68.3,68.3,66.2,66.2,59.6,59.6,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
2024-12-27 06:10:00,124,7.9,201.0,14.0,141.0,11.4,3.0,0.0,68.1,68.1,66.0,66.0,59.4,59.4,3.0,0.0,775012,Mainline,33.892658,-118.044406,,,,,,
